user_id,registration_date,channel,device,country
E0013349,S004707,U1053,cart,P001,Running Shoes,Footwear,89.99,2023-09-03
E0013350,S004708,U1053,view,P001,Running Shoes,Footwear,89.99,2023-10-30
E0013351,S004708,U1053,view,P005,Gym Gloves,Accessories,24.99,2023-10-30
E0013352,S004709,U1053,view,P008,Compression Socks,Footwear,14.99,2023-12-23
E0013353,S004709,U1053,view,P001,Running Shoes,Footwear,89.99,2023-12-23
E0013354,S004709,U1053,cart,P001,Running Shoes,Footwear,89.99,2023-12-23
E0013355,S004710,U1053,view,P010,Jump Rope,Sports,12.99,2023-12-17
E0013356,S004710,U1053,cart,P010,Jump Rope,Sports,12.99,2023-12-17
E0013357,S004710,U1053,purchase,P010,Jump Rope,Sports,12.99,2023-12-17
E0013358,S004710,U1053,view,P006,Resistance Bands,Sports,29.99,2023-12-17
E0013359,S004711,U1053,view,P001,Running Shoes,Footwear,89.99,2023-07-08
E0013360,S004711,U1053,view,P002,Yoga Mat,Sports,34.99,2023-07-08
E0013361,S004711,U1053,view,P003,Protein Powder,Nutrition,49.99,2023-07-08
E0013362,S004712,U1054,view,P010,Jump Rope,Sports,12.99,2023-11-06
E0013363,S004712,U1054,view,P003,Protein Powder,Nutrition,49.99,2023-11-06
E0013364,S004712,U1054,view,P001,Running Shoes,Footwear,89.99,2023-11-06
E0013365,S004712,U1054,cart,P001,Running Shoes,Footwear,89.99,2023-11-06
E0013366,S004713,U1054,view,P010,Jump Rope,Sports,12.99,2023-10-14
E0013367,S004713,U1054,view,P007,Sports Watch,Electronics,199.99,2023-10-14
E0013368,S004713,U1054,cart,P007,Sports Watch,Electronics,199.99,2023-10-14
E0013369,S004713,U1054,purchase,P007,Sports Watch,Electronics,199.99,2023-10-14
E0013370,S004714,U1054,view,P006,Resistance Bands,Sports,29.99,2023-12-20
E0013371,S004714,U1054,cart,P006,Resistance Bands,Sports,29.99,2023-12-20
E0013372,S004715,U1055,view,P008,Compression Socks,Footwear,14.99,2023-12-31
E0013373,S004715,U1055,view,P006,Resistance Bands,Sports,29.99,2023-12-31
E0013374,S004715,U1055,cart,P006,Resistance Bands,Sports,29.99,2023-12-31
E0013375,S004715,U1055,view,P005,Gym Gloves,Accessories,24.99,2023-12-31
E0013376,S004716,U1055,view,P008,Compression Socks,Footwear,14.99,2023-12-28
E0013377,S004717,U1055,view,P004,Water Bottle,Accessories,19.99,2023-12-20
E0013378,S004717,U1055,cart,P004,Water Bottle,Accessories,19.99,2023-12-20
E0013379,S004717,U1055,view,P010,Jump Rope,Sports,12.99,2023-12-20
E0013380,S004717,U1055,view,P009,Foam Roller,Recovery,39.99,2023-12-20
E0013381,S004718,U1055,view,P009,Foam Roller,Recovery,39.99,2023-12-31
E0013382,S004718,U1055,cart,P009,Foam Roller,Recovery,39.99,2023-12-31
E0013383,S004719,U1055,view,P007,Sports Watch,Electronics,199.99,2023-12-02
E0013384,S004720,U1056,view,P006,Resistance Bands,Sports,29.99,2023-12-22
E0013385,S004720,U1056,cart,P006,Resistance Bands,Sports,29.99,2023-12-22
E0013386,S004720,U1056,purchase,P006,Resistance Bands,Sports,29.99,2023-12-22
E0013387,S004720,U1056,view,P001,Running Shoes,Footwear,89.99,2023-12-22
E0013388,S004720,U1056,view,P007,Sports Watch,Electronics,199.99,2023-12-22
E0013389,S004720,U1056,cart,P007,Sports Watch,Electronics,199.99,2023-12-22
E0013390,S004721,U1056,view,P003,Protein Powder,Nutrition,49.99,2023-12-17
E0013391,S004721,U1056,view,P007,Sports Watch,Electronics,199.99,2023-12-17
E0013392,S004721,U1056,cart,P007,Sports Watch,Electronics,199.99,2023-12-17
E0013393,S004721,U1056,view,P006,Resistance Bands,Sports,29.99,2023-12-17
E0013394,S004722,U1056,view,P007,Sports Watch,Electronics,199.99,2023-12-30
E0013395,S004722,U1056,cart,P007,Sports Watch,Electronics,199.99,2023-12-30
E0013396,S004722,U1056,view,P002,Yoga Mat,Sports,34.99,2023-12-30
E0013397,S004722,U1056,cart,P002,Yoga Mat,Sports,34.99,2023-12-30
E0013398,S004723,U1057,view,P003,Protein Powder,Nutrition,49.99,2023-12-30
E0013399,S004723,U1057,cart,P003,Protein Powder,Nutrition,49.99,2023-12-30
E0013400,S004723,U1057,purchase,P003,Protein Powder,Nutrition,49.99,2023-12-30
E0013401,S004723,U1057,view,P007,Sports Watch,Electronics,199.99,2023-12-30
E0013402,S004723,U1057,view,P005,Gym Gloves,Accessories,24.99,2023-12-30
E0013403,S004724,U1057,view,P010,Jump Rope,Sports,12.99,2023-11-30
E0013404,S004724,U1057,view,P002,Yoga Mat,Sports,34.99,2023-11-30
E0013405,S004724,U1057,view,P005,Gym Gloves,Accessories,24.99,2023-11-30
E0013406,S004725,U1057,view,P005,Gym Gloves,Accessories,24.99,2023-09-19
E0013407,S004725,U1057,view,P003,Protein Powder,Nutrition,49.99,2023-09-19
E0013408,S004725,U1057,view,P006,Resistance Bands,Sports,29.99,2023-09-19
E0013409,S004726,U1057,view,P001,Running Shoes,Footwear,89.99,2023-11-08
E0013410,S004726,U1057,view,P008,Compression Socks,Footwear,14.99,2023-11-08
E0013411,S004727,U1057,view,P008,Compression Socks,Footwear,14.99,2023-08-27
E0013412,S004727,U1057,view,P006,Resistance Bands,Sports,29.99,2023-08-27
E0013413,S004727,U1057,cart,P006,Resistance Bands,Sports,29.99,2023-08-27
E0013414,S004728,U1058,view,P002,Yoga Mat,Sports,34.99,2023-11-08
E0013415,S004728,U1058,cart,P002,Yoga Mat,Sports,34.99,2023-11-08
E0013416,S004728,U1058,view,P009,Foam Roller,Recovery,39.99,2023-11-08
E0013417,S004728,U1058,view,P006,Resistance Bands,Sports,29.99,2023-11-08
E0013418,S004729,U1059,view,P006,Resistance Bands,Sports,29.99,2023-09-22
E0013419,S004729,U1059,view,P005,Gym Gloves,Accessories,24.99,2023-09-22
E0013420,S004729,U1059,cart,P005,Gym Gloves,Accessories,24.99,2023-09-22
E0013421,S004729,U1059,purchase,P005,Gym Gloves,Accessories,24.99,2023-09-22
E0013422,S004729,U1059,view,P007,Sports Watch,Electronics,199.99,2023-09-22
E0013423,S004729,U1059,cart,P007,Sports Watch,Electronics,199.99,2023-09-22
E0013424,S004730,U1059,view,P006,Resistance Bands,Sports,29.99,2023-11-10
E0013425,S004730,U1059,view,P008,Compression Socks,Footwear,14.99,2023-11-10
E0013426,S004730,U1059,cart,P008,Compression Socks,Footwear,14.99,2023-11-10
E0013427,S004730,U1059,view,P004,Water Bottle,Accessories,19.99,2023-11-10
E0013428,S004730,U1059,cart,P004,Water Bottle,Accessories,19.99,2023-11-10
E0013429,S004730,U1059,purchase,P004,Water Bottle,Accessories,19.99,2023-11-10
E0013430,S004731,U1059,view,P010,Jump Rope,Sports,12.99,2023-10-20
E0013431,S004732,U1059,view,P009,Foam Roller,Recovery,39.99,2023-10-20
E0013432,S004732,U1059,cart,P009,Foam Roller,Recovery,39.99,2023-10-20
E0013433,S004733,U1059,view,P003,Protein Powder,Nutrition,49.99,2023-12-11
E0013434,S004733,U1059,view,P004,Water Bottle,Accessories,19.99,2023-12-11
E0013435,S004733,U1059,view,P002,Yoga Mat,Sports,34.99,2023-12-11
E0013436,S004733,U1059,cart,P002,Yoga Mat,Sports,34.99,2023-12-11
E0013437,S004734,U1060,view,P004,Water Bottle,Accessories,19.99,2023-08-03
E0013438,S004734,U1060,view,P001,Running Shoes,Footwear,89.99,2023-08-03
E0013439,S004734,U1060,cart,P001,Running Shoes,Footwear,89.99,2023-08-03
E0013440,S004734,U1060,purchase,P001,Running Shoes,Footwear,89.99,2023-08-03
E0013441,S004735,U1060,view,P003,Protein Powder,Nutrition,49.99,2023-07-17
E0013442,S004735,U1060,cart,P003,Protein Powder,Nutrition,49.99,2023-07-17
E0013443,S004735,U1060,view,P007,Sports Watch,Electronics,199.99,2023-07-17
E0013444,S004735,U1060,view,P010,Jump Rope,Sports,12.99,2023-07-17
E0013445,S004736,U1060,view,P003,Protein Powder,Nutrition,49.99,2023-09-25
E0013446,S004736,U1060,cart,P003,Protein Powder,Nutrition,49.99,2023-09-25
E0013447,S004736,U1060,view,P009,Foam Roller,Recovery,39.99,2023-09-25
E0013448,S004737,U1060,view,P004,Water Bottle,Accessories,19.99,2023-09-24
E0013449,S004737,U1060,view,P010,Jump Rope,Sports,12.99,2023-09-24
E0013450,S004737,U1060,view,P009,Foam Roller,Recovery,39.99,2023-09-24
E0013451,S004737,U1060,cart,P009,Foam Roller,Recovery,39.99,2023-09-24
E0013452,S004737,U1060,purchase,P009,Foam Roller,Recovery,39.99,2023-09-24
E0013453,S004738,U1060,view,P009,Foam Roller,Recovery,39.99,2023-09-27
E0013454,S004738,U1060,view,P006,Resistance Bands,Sports,29.99,2023-09-27
E0013455,S004738,U1060,view,P008,Compression Socks,Footwear,14.99,2023-09-27
E0013456,S004738,U1060,cart,P008,Compression Socks,Footwear,14.99,2023-09-27
E0013457,S004739,U1060,view,P006,Resistance Bands,Sports,29.99,2023-04-08
E0013458,S004739,U1060,view,P008,Compression Socks,Footwear,14.99,2023-04-08
E0013459,S004739,U1060,view,P003,Protein Powder,Nutrition,49.99,2023-04-08
E0013460,S004739,U1060,cart,P003,Protein Powder,Nutrition,49.99,2023-04-08
E0013461,S004740,U1060,view,P009,Foam Roller,Recovery,39.99,2023-07-11
E0013462,S004741,U1060,view,P010,Jump Rope,Sports,12.99,2023-11-08
E0013463,S004741,U1060,view,P009,Foam Roller,Recovery,39.99,2023-11-08
E0013464,S004741,U1060,view,P005,Gym Gloves,Accessories,24.99,2023-11-08
E0013465,S004742,U1061,view,P007,Sports Watch,Electronics,199.99,2023-11-26
E0013466,S004742,U1061,view,P003,Protein Powder,Nutrition,49.99,2023-11-26
E0013467,S004743,U1062,view,P008,Compression Socks,Footwear,14.99,2023-11-02
E0013468,S004743,U1062,cart,P008,Compression Socks,Footwear,14.99,2023-11-02
E0013469,S004744,U1062,view,P008,Compression Socks,Footwear,14.99,2023-11-22
E0013470,S004744,U1062,view,P006,Resistance Bands,Sports,29.99,2023-11-22
E0013471,S004744,U1062,view,P001,Running Shoes,Footwear,89.99,2023-11-22
E0013472,S004744,U1062,cart,P001,Running Shoes,Footwear,89.99,2023-11-22
E0013473,S004744,U1062,purchase,P001,Running Shoes,Footwear,89.99,2023-11-22
E0013474,S004745,U1062,view,P001,Running Shoes,Footwear,89.99,2023-08-29
E0013475,S004745,U1062,cart,P001,Running Shoes,Footwear,89.99,2023-08-29
E0013476,S004746,U1062,view,P004,Water Bottle,Accessories,19.99,2023-04-01
E0013477,S004746,U1062,view,P001,Running Shoes,Footwear,89.99,2023-04-01
E0013478,S004747,U1062,view,P004,Water Bottle,Accessories,19.99,2023-12-05
E0013479,S004747,U1062,cart,P004,Water Bottle,Accessories,19.99,2023-12-05
E0013480,S004747,U1062,view,P003,Protein Powder,Nutrition,49.99,2023-12-05
E0013481,S004748,U1062,view,P004,Water Bottle,Accessories,19.99,2023-07-23
E0013482,S004748,U1062,view,P002,Yoga Mat,Sports,34.99,2023-07-23
E0013483,S004748,U1062,cart,P002,Yoga Mat,Sports,34.99,2023-07-23
E0013484,S004749,U1062,view,P001,Running Shoes,Footwear,89.99,2023-03-08
E0013485,S004750,U1063,view,P002,Yoga Mat,Sports,34.99,2023-12-30
E0013486,S004750,U1063,view,P007,Sports Watch,Electronics,199.99,2023-12-30
E0013487,S004750,U1063,view,P005,Gym Gloves,Accessories,24.99,2023-12-30
E0013488,S004750,U1063,cart,P005,Gym Gloves,Accessories,24.99,2023-12-30
E0013489,S004751,U1063,view,P005,Gym Gloves,Accessories,24.99,2023-12-24
E0013490,S004751,U1063,cart,P005,Gym Gloves,Accessories,24.99,2023-12-24
E0013491,S004751,U1063,purchase,P005,Gym Gloves,Accessories,24.99,2023-12-24
E0013492,S004751,U1063,view,P008,Compression Socks,Footwear,14.99,2023-12-24
E0013493,S004752,U1063,view,P007,Sports Watch,Electronics,199.99,2023-12-21
E0013494,S004752,U1063,cart,P007,Sports Watch,Electronics,199.99,2023-12-21
E0013495,S004752,U1063,view,P006,Resistance Bands,Sports,29.99,2023-12-21
E0013496,S004752,U1063,cart,P006,Resistance Bands,Sports,29.99,2023-12-21
E0013497,S004752,U1063,purchase,P006,Resistance Bands,Sports,29.99,2023-12-21
E0013498,S004753,U1063,view,P002,Yoga Mat,Sports,34.99,2023-12-11
E0013499,S004754,U1063,view,P003,Protein Powder,Nutrition,49.99,2023-12-04
E0013500,S004754,U1063,cart,P003,Protein Powder,Nutrition,49.99,2023-12-04
E0013501,S004754,U1063,purchase,P003,Protein Powder,Nutrition,49.99,2023-12-04
E0013502,S004755,U1063,view,P005,Gym Gloves,Accessories,24.99,2023-12-01
E0013503,S004755,U1063,view,P002,Yoga Mat,Sports,34.99,2023-12-01
E0013504,S004756,U1063,view,P004,Water Bottle,Accessories,19.99,2023-12-23
E0013505,S004756,U1063,view,P001,Running Shoes,Footwear,89.99,2023-12-23
E0013506,S004756,U1063,cart,P001,Running Shoes,Footwear,89.99,2023-12-23
E0013507,S004756,U1063,purchase,P001,Running Shoes,Footwear,89.99,2023-12-23
E0013508,S004757,U1064,view,P004,Water Bottle,Accessories,19.99,2023-10-11
E0013509,S004757,U1064,cart,P004,Water Bottle,Accessories,19.99,2023-10-11
E0013510,S004758,U1064,view,P005,Gym Gloves,Accessories,24.99,2023-11-16
E0013511,S004758,U1064,cart,P005,Gym Gloves,Accessories,24.99,2023-11-16
E0013512,S004758,U1064,view,P008,Compression Socks,Footwear,14.99,2023-11-16
E0013513,S004759,U1064,view,P004,Water Bottle,Accessories,19.99,2023-10-06
E0013514,S004759,U1064,view,P008,Compression Socks,Footwear,14.99,2023-10-06
E0013515,S004759,U1064,view,P009,Foam Roller,Recovery,39.99,2023-10-06
E0013516,S004759,U1064,cart,P009,Foam Roller,Recovery,39.99,2023-10-06
E0013517,S004759,U1064,purchase,P009,Foam Roller,Recovery,39.99,2023-10-06
E0013518,S004760,U1064,view,P003,Protein Powder,Nutrition,49.99,2023-10-14
E0013519,S004760,U1064,view,P001,Running Shoes,Footwear,89.99,2023-10-14
E0013520,S004760,U1064,cart,P001,Running Shoes,Footwear,89.99,2023-10-14
E0013521,S004761,U1065,view,P001,Running Shoes,Footwear,89.99,2023-08-10
E0013522,S004761,U1065,view,P006,Resistance Bands,Sports,29.99,2023-08-10
E0013523,S004761,U1065,cart,P006,Resistance Bands,Sports,29.99,2023-08-10
E0013524,S004762,U1066,view,P008,Compression Socks,Footwear,14.99,2023-12-03
E0013525,S004762,U1066,view,P006,Resistance Bands,Sports,29.99,2023-12-03
E0013526,S004762,U1066,cart,P006,Resistance Bands,Sports,29.99,2023-12-03
E0013527,S004763,U1066,view,P006,Resistance Bands,Sports,29.99,2023-11-19
E0013528,S004763,U1066,view,P005,Gym Gloves,Accessories,24.99,2023-11-19
E0013529,S004764,U1066,view,P010,Jump Rope,Sports,12.99,2023-11-01
E0013530,S004764,U1066,view,P004,Water Bottle,Accessories,19.99,2023-11-01
E0013531,S004764,U1066,view,P008,Compression Socks,Footwear,14.99,2023-11-01
E0013532,S004765,U1066,view,P009,Foam Roller,Recovery,39.99,2023-12-01
E0013533,S004765,U1066,cart,P009,Foam Roller,Recovery,39.99,2023-12-01
E0013534,S004766,U1066,view,P001,Running Shoes,Footwear,89.99,2023-11-18
E0013535,S004766,U1066,cart,P001,Running Shoes,Footwear,89.99,2023-11-18
E0013536,S004767,U1066,view,P001,Running Shoes,Footwear,89.99,2023-11-13
E0013537,S004767,U1066,cart,P001,Running Shoes,Footwear,89.99,2023-11-13
E0013538,S004767,U1066,view,P010,Jump Rope,Sports,12.99,2023-11-13
E0013539,S004768,U1066,view,P006,Resistance Bands,Sports,29.99,2023-12-05
E0013540,S004768,U1066,view,P004,Water Bottle,Accessories,19.99,2023-12-05
E0013541,S004769,U1067,view,P002,Yoga Mat,Sports,34.99,2023-11-22
E0013542,S004769,U1067,view,P007,Sports Watch,Electronics,199.99,2023-11-22
E0013543,S004769,U1067,cart,P007,Sports Watch,Electronics,199.99,2023-11-22
E0013544,S004769,U1067,purchase,P007,Sports Watch,Electronics,199.99,2023-11-22
E0013545,S004769,U1067,view,P004,Water Bottle,Accessories,19.99,2023-11-22
E0013546,S004770,U1067,view,P006,Resistance Bands,Sports,29.99,2023-10-09
E0013547,S004771,U1067,view,P007,Sports Watch,Electronics,199.99,2023-05-22
E0013548,S004772,U1067,view,P001,Running Shoes,Footwear,89.99,2023-10-22
E0013549,S004772,U1067,view,P005,Gym Gloves,Accessories,24.99,2023-10-22
E0013550,S004772,U1067,view,P010,Jump Rope,Sports,12.99,2023-10-22
E0013551,S004773,U1067,view,P003,Protein Powder,Nutrition,49.99,2023-12-11
E0013552,S004774,U1067,view,P004,Water Bottle,Accessories,19.99,2023-09-05
E0013553,S004774,U1067,view,P001,Running Shoes,Footwear,89.99,2023-09-05
E0013554,S004774,U1067,cart,P001,Running Shoes,Footwear,89.99,2023-09-05
E0013555,S004775,U1067,view,P002,Yoga Mat,Sports,34.99,2023-08-26
E0013556,S004775,U1067,cart,P002,Yoga Mat,Sports,34.99,2023-08-26
E0013557,S004776,U1068,view,P009,Foam Roller,Recovery,39.99,2023-12-11
E0013558,S004776,U1068,view,P002,Yoga Mat,Sports,34.99,2023-12-11
E0013559,S004776,U1068,view,P008,Compression Socks,Footwear,14.99,2023-12-11
E0013560,S004777,U1068,view,P003,Protein Powder,Nutrition,49.99,2023-11-22
E0013561,S004777,U1068,view,P007,Sports Watch,Electronics,199.99,2023-11-22
E0013562,S004778,U1068,view,P008,Compression Socks,Footwear,14.99,2023-12-02
E0013563,S004779,U1068,view,P007,Sports Watch,Electronics,199.99,2023-11-25
E0013564,S004779,U1068,view,P005,Gym Gloves,Accessories,24.99,2023-11-25
E0013565,S004779,U1068,view,P010,Jump Rope,Sports,12.99,2023-11-25
E0013566,S004779,U1068,cart,P010,Jump Rope,Sports,12.99,2023-11-25
E0013567,S004780,U1068,view,P007,Sports Watch,Electronics,199.99,2023-11-05
E0013568,S004780,U1068,view,P009,Foam Roller,Recovery,39.99,2023-11-05
E0013569,S004780,U1068,cart,P009,Foam Roller,Recovery,39.99,2023-11-05
E0013570,S004781,U1068,view,P008,Compression Socks,Footwear,14.99,2023-10-29
E0013571,S004781,U1068,view,P010,Jump Rope,Sports,12.99,2023-10-29
E0013572,S004782,U1068,view,P008,Compression Socks,Footwear,14.99,2023-12-17
E0013573,S004782,U1068,view,P004,Water Bottle,Accessories,19.99,2023-12-17
E0013574,S004783,U1069,view,P004,Water Bottle,Accessories,19.99,2023-07-21
E0013575,S004784,U1069,view,P008,Compression Socks,Footwear,14.99,2023-12-12
E0013576,S004784,U1069,cart,P008,Compression Socks,Footwear,14.99,2023-12-12
E0013577,S004784,U1069,view,P001,Running Shoes,Footwear,89.99,2023-12-12
E0013578,S004784,U1069,view,P002,Yoga Mat,Sports,34.99,2023-12-12
E0013579,S004785,U1070,view,P006,Resistance Bands,Sports,29.99,2023-11-27
E0013580,S004786,U1071,view,P004,Water Bottle,Accessories,19.99,2023-10-01
E0013581,S004786,U1071,cart,P004,Water Bottle,Accessories,19.99,2023-10-01
E0013582,S004786,U1071,view,P003,Protein Powder,Nutrition,49.99,2023-10-01
E0013583,S004786,U1071,view,P010,Jump Rope,Sports,12.99,2023-10-01
E0013584,S004786,U1071,cart,P010,Jump Rope,Sports,12.99,2023-10-01
E0013585,S004787,U1071,view,P006,Resistance Bands,Sports,29.99,2023-10-21
E0013586,S004788,U1072,view,P004,Water Bottle,Accessories,19.99,2023-12-28
E0013587,S004789,U1072,view,P007,Sports Watch,Electronics,199.99,2023-12-05
E0013588,S004789,U1072,cart,P007,Sports Watch,Electronics,199.99,2023-12-05
E0013589,S004790,U1072,view,P001,Running Shoes,Footwear,89.99,2023-12-28
E0013590,S004790,U1072,view,P007,Sports Watch,Electronics,199.99,2023-12-28
E0013591,S004790,U1072,view,P003,Protein Powder,Nutrition,49.99,2023-12-28
E0013592,S004790,U1072,cart,P003,Protein Powder,Nutrition,49.99,2023-12-28
E0013593,S004791,U1072,view,P004,Water Bottle,Accessories,19.99,2023-11-23
E0013594,S004791,U1072,view,P001,Running Shoes,Footwear,89.99,2023-11-23
E0013595,S004791,U1072,cart,P001,Running Shoes,Footwear,89.99,2023-11-23
E0013596,S004791,U1072,view,P009,Foam Roller,Recovery,39.99,2023-11-23
E0013597,S004791,U1072,cart,P009,Foam Roller,Recovery,39.99,2023-11-23
E0013598,S004791,U1072,purchase,P009,Foam Roller,Recovery,39.99,2023-11-23
E0013599,S004792,U1072,view,P007,Sports Watch,Electronics,199.99,2023-10-28
E0013600,S004792,U1072,cart,P007,Sports Watch,Electronics,199.99,2023-10-28
E0013601,S004792,U1072,view,P009,Foam Roller,Recovery,39.99,2023-10-28
E0013602,S004793,U1072,view,P005,Gym Gloves,Accessories,24.99,2023-11-27
E0013603,S004794,U1073,view,P008,Compression Socks,Footwear,14.99,2023-09-27
E0013604,S004794,U1073,cart,P008,Compression Socks,Footwear,14.99,2023-09-27
E0013605,S004794,U1073,view,P007,Sports Watch,Electronics,199.99,2023-09-27
E0013606,S004795,U1073,view,P007,Sports Watch,Electronics,199.99,2023-10-05
E0013607,S004795,U1073,cart,P007,Sports Watch,Electronics,199.99,2023-10-05
E0013608,S004795,U1073,view,P005,Gym Gloves,Accessories,24.99,2023-10-05
E0013609,S004795,U1073,cart,P005,Gym Gloves,Accessories,24.99,2023-10-05
E0013610,S004795,U1073,view,P008,Compression Socks,Footwear,14.99,2023-10-05
E0013611,S004795,U1073,cart,P008,Compression Socks,Footwear,14.99,2023-10-05
E0013612,S004795,U1073,purchase,P008,Compression Socks,Footwear,14.99,2023-10-05
E0013613,S004796,U1073,view,P003,Protein Powder,Nutrition,49.99,2023-07-29
E0013614,S004796,U1073,view,P006,Resistance Bands,Sports,29.99,2023-07-29
E0013615,S004796,U1073,cart,P006,Resistance Bands,Sports,29.99,2023-07-29
E0013616,S004796,U1073,view,P002,Yoga Mat,Sports,34.99,2023-07-29
E0013617,S004796,U1073,cart,P002,Yoga Mat,Sports,34.99,2023-07-29
E0013618,S004796,U1073,purchase,P002,Yoga Mat,Sports,34.99,2023-07-29
E0013619,S004797,U1073,view,P003,Protein Powder,Nutrition,49.99,2023-12-04
E0013620,S004797,U1073,view,P008,Compression Socks,Footwear,14.99,2023-12-04
E0013621,S004797,U1073,cart,P008,Compression Socks,Footwear,14.99,2023-12-04
E0013622,S004797,U1073,purchase,P008,Compression Socks,Footwear,14.99,2023-12-04
E0013623,S004798,U1073,view,P009,Foam Roller,Recovery,39.99,2023-10-17
E0013624,S004799,U1074,view,P005,Gym Gloves,Accessories,24.99,2023-10-26
E0013625,S004800,U1074,view,P005,Gym Gloves,Accessories,24.99,2023-11-23
E0013626,S004800,U1074,view,P008,Compression Socks,Footwear,14.99,2023-11-23
E0013627,S004801,U1074,view,P007,Sports Watch,Electronics,199.99,2023-12-22
E0013628,S004801,U1074,view,P010,Jump Rope,Sports,12.99,2023-12-22
E0013629,S004801,U1074,cart,P010,Jump Rope,Sports,12.99,2023-12-22
E0013630,S004802,U1074,view,P008,Compression Socks,Footwear,14.99,2023-10-27
E0013631,S004803,U1074,view,P003,Protein Powder,Nutrition,49.99,2023-11-03
E0013632,S004803,U1074,cart,P003,Protein Powder,Nutrition,49.99,2023-11-03
E0013633,S004803,U1074,view,P009,Foam Roller,Recovery,39.99,2023-11-03
E0013634,S004804,U1074,view,P001,Running Shoes,Footwear,89.99,2023-12-05
E0013635,S004804,U1074,view,P010,Jump Rope,Sports,12.99,2023-12-05
E0013636,S004805,U1074,view,P009,Foam Roller,Recovery,39.99,2023-10-08
E0013637,S004805,U1074,view,P001,Running Shoes,Footwear,89.99,2023-10-08
E0013638,S004805,U1074,cart,P001,Running Shoes,Footwear,89.99,2023-10-08
E0013639,S004805,U1074,view,P008,Compression Socks,Footwear,14.99,2023-10-08
E0013640,S004805,U1074,cart,P008,Compression Socks,Footwear,14.99,2023-10-08
E0013641,S004806,U1075,view,P001,Running Shoes,Footwear,89.99,2023-07-07
E0013642,S004806,U1075,view,P008,Compression Socks,Footwear,14.99,2023-07-07
E0013643,S004806,U1075,cart,P008,Compression Socks,Footwear,14.99,2023-07-07
E0013644,S004807,U1075,view,P003,Protein Powder,Nutrition,49.99,2023-08-19
E0013645,S004807,U1075,cart,P003,Protein Powder,Nutrition,49.99,2023-08-19
E0013646,S004807,U1075,view,P005,Gym Gloves,Accessories,24.99,2023-08-19
E0013647,S004807,U1075,view,P006,Resistance Bands,Sports,29.99,2023-08-19
E0013648,S004808,U1075,view,P004,Water Bottle,Accessories,19.99,2023-07-07
E0013649,S004808,U1075,cart,P004,Water Bottle,Accessories,19.99,2023-07-07
E0013650,S004808,U1075,view,P006,Resistance Bands,Sports,29.99,2023-07-07
E0013651,S004808,U1075,view,P010,Jump Rope,Sports,12.99,2023-07-07
E0013652,S004809,U1075,view,P002,Yoga Mat,Sports,34.99,2023-09-19
E0013653,S004809,U1075,view,P010,Jump Rope,Sports,12.99,2023-09-19
E0013654,S004810,U1076,view,P008,Compression Socks,Footwear,14.99,2023-03-28
E0013655,S004810,U1076,view,P004,Water Bottle,Accessories,19.99,2023-03-28
E0013656,S004811,U1076,view,P009,Foam Roller,Recovery,39.99,2023-04-21
E0013657,S004811,U1076,view,P004,Water Bottle,Accessories,19.99,2023-04-21
E0013658,S004811,U1076,cart,P004,Water Bottle,Accessories,19.99,2023-04-21
E0013659,S004811,U1076,view,P006,Resistance Bands,Sports,29.99,2023-04-21
E0013660,S004812,U1077,view,P003,Protein Powder,Nutrition,49.99,2023-09-20
E0013661,S004813,U1077,view,P007,Sports Watch,Electronics,199.99,2023-12-20
E0013662,S004813,U1077,view,P009,Foam Roller,Recovery,39.99,2023-12-20
E0013663,S004813,U1077,cart,P009,Foam Roller,Recovery,39.99,2023-12-20
E0013664,S004814,U1078,view,P005,Gym Gloves,Accessories,24.99,2023-12-02
E0013665,S004814,U1078,view,P010,Jump Rope,Sports,12.99,2023-12-02
E0013666,S004815,U1079,view,P004,Water Bottle,Accessories,19.99,2023-02-03
E0013667,S004815,U1079,cart,P004,Water Bottle,Accessories,19.99,2023-02-03
E0013668,S004816,U1079,view,P003,Protein Powder,Nutrition,49.99,2023-10-29
E0013669,S004817,U1079,view,P002,Yoga Mat,Sports,34.99,2023-02-18
E0013670,S004817,U1079,cart,P002,Yoga Mat,Sports,34.99,2023-02-18
E0013671,S004817,U1079,view,P007,Sports Watch,Electronics,199.99,2023-02-18
E0013672,S004817,U1079,cart,P007,Sports Watch,Electronics,199.99,2023-02-18
E0013673,S004818,U1079,view,P006,Resistance Bands,Sports,29.99,2023-06-01
E0013674,S004818,U1079,view,P003,Protein Powder,Nutrition,49.99,2023-06-01
E0013675,S004819,U1079,view,P001,Running Shoes,Footwear,89.99,2023-11-07
E0013676,S004819,U1079,view,P003,Protein Powder,Nutrition,49.99,2023-11-07
E0013677,S004819,U1079,view,P004,Water Bottle,Accessories,19.99,2023-11-07
E0013678,S004820,U1080,view,P006,Resistance Bands,Sports,29.99,2023-03-10
E0013679,S004821,U1080,view,P009,Foam Roller,Recovery,39.99,2023-03-01
E0013680,S004821,U1080,cart,P009,Foam Roller,Recovery,39.99,2023-03-01
E0013681,S004821,U1080,purchase,P009,Foam Roller,Recovery,39.99,2023-03-01
E0013682,S004821,U1080,view,P010,Jump Rope,Sports,12.99,2023-03-01
E0013683,S004821,U1080,cart,P010,Jump Rope,Sports,12.99,2023-03-01
E0013684,S004821,U1080,purchase,P010,Jump Rope,Sports,12.99,2023-03-01
E0013685,S004821,U1080,view,P001,Running Shoes,Footwear,89.99,2023-03-01
